时间,系统,序列号,数据是否完整,运行级别,列车头部Link,列车头部Offset,列车头部方向,列车速度,EBI,列车是否停稳,当前站编号,下一站编号,ATO主流程,ATO驾驶状态,ATO已激活,牵引状态,制动状态,ATO模拟量输出,目标速度,目标距离,当前坡度,PID控制器期望加速度,记录停车阶段的误差,ATO输出模拟量,列车参考速度,列车重量,网压,网流,牵引力,空气制动力,电制动力,转向架常用制动不可用数量,转向架紧急制动不可用数量,TMS输入端口2偏移量9车辆施加牵引,车辆施加制动,推荐速度,牵引制动状态,列车停车精度,ATO停车超限,乘客满载率
06:27:00,4645,82081,True,3,194,38185,55,1853,2098,AA,37,38,3,1,1,1,0,16,1944,75130,7,0,9999999,1000000,6340,14659,800,141,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:00,4645,82082,True,3,194,38185,55,1853,2098,AA,37,38,3,1,1,1,0,16,1944,75130,7,0,9999999,1000000,6327,14659,808,127,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:00,4645,82083,True,3,194,38554,55,1850,2098,AA,37,38,3,1,1,1,0,16,1944,74761,7,0,9999999,1000000,6316,14659,825,154,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:01,4645,82084,True,3,194,39290,55,1845,2098,AA,37,38,3,1,1,1,0,16,1944,74025,7,0,9999999,1000000,6313,14659,830,150,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:01,4645,82085,True,3,194,39290,55,1845,2098,AA,37,38,3,1,1,1,0,16,1944,74025,7,0,9999999,1000000,6302,14659,849,137,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:01,4645,82086,True,3,194,39658,55,1843,2098,AA,37,38,3,1,1,1,0,16,1944,73657,7,0,9999999,1000000,6299,14659,859,142,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:01,4645,82087,True,3,194,40025,55,1840,2098,AA,37,38,3,1,1,1,0,16,1944,73290,6,0,9999999,1000000,6287,14659,856,146,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:01,4645,82088,True,3,194,40392,55,1839,2098,AA,37,38,3,1,1,1,0,16,1944,72923,6,0,9999999,1000000,6281,14659,862,127,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:02,4645,82089,True,3,194,40758,55,1835,2098,AA,37,38,3,1,1,1,0,16,1944,72557,6,0,9999999,1000000,6271,14659,854,112,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:02,4645,82090,True,3,194,41124,55,1834,2098,AA,37,38,3,1,1,1,0,16,1944,72191,6,0,9999999,1000000,6266,14659,854,138,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:02,4645,82091,True,3,194,41489,55,1831,2096,AA,37,38,3,1,1,1,0,16,1944,71826,6,0,9999999,1000000,6258,14659,838,128,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:02,4645,82092,True,3,194,41864,55,1830,2096,AA,37,38,3,1,1,1,0,16,1944,71451,5,0,9999999,1000000,6251,14659,837,134,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:02,4645,82093,True,3,194,42228,55,1828,2096,AA,37,38,3,1,1,1,0,16,1944,71087,5,0,9999999,1000000,6241,14659,832,129,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:03,4645,82094,True,3,194,42593,55,1827,2096,AA,37,38,3,1,1,1,0,16,1944,70722,5,0,9999999,1000000,6226,14659,833,130,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:03,4645,82095,True,3,194,42956,55,1823,2096,AA,37,38,3,1,1,1,0,16,1944,70359,5,0,9999999,1000000,6224,14659,835,148,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:03,4645,82096,True,3,194,43320,55,1821,2096,AA,37,38,3,1,1,1,0,16,1944,69995,5,0,9999999,1000000,6213,14659,829,134,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:03,4645,82097,True,3,194,43683,55,1820,2096,AA,37,38,3,1,1,1,0,16,1944,69632,5,0,9999999,1000000,6211,14659,832,137,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:03,4645,82098,True,3,194,44045,55,1817,2096,AA,37,38,3,1,1,1,0,16,1944,69270,6,0,9999999,1000000,6198,14659,841,130,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:04,4645,82099,True,3,194,44769,55,1814,2096,AA,37,38,3,1,1,1,0,16,1944,68546,4,0,9999999,1000000,6196,14659,843,138,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:04,4645,82100,True,3,194,44769,55,1814,2096,AA,37,38,3,1,1,1,0,16,1944,68546,4,0,9999999,1000000,6191,14659,843,113,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:04,4645,82101,True,3,194,45501,55,1809,2096,AA,37,38,3,1,1,1,0,16,1944,67814,4,0,9999999,1000000,6185,14659,841,146,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:04,4645,82102,True,3,194,45501,55,1809,2096,AA,37,38,3,1,1,1,0,16,1944,67814,4,0,9999999,1000000,6178,14659,855,167,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:04,4645,82103,True,3,194,45861,55,1808,2096,AA,37,38,3,1,1,1,0,16,1944,67454,4,0,9999999,1000000,6172,14659,858,155,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:05,4645,82104,True,3,194,46222,55,1806,2096,AA,37,38,3,1,1,1,0,16,1944,67093,4,0,9999999,1000000,6165,14659,868,150,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:05,4645,82105,True,3,194,46582,55,1804,2093,AA,37,38,3,1,1,1,0,16,1944,66733,4,0,9999999,1000000,6157,14659,873,154,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:05,4645,82106,True,3,194,46941,55,1803,2093,AA,37,38,3,1,1,1,0,16,1944,66374,4,0,9999999,1000000,6154,14659,872,117,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:05,4645,82107,True,3,194,47300,55,1800,2093,AA,37,38,3,1,1,1,0,16,1944,66015,4,0,9999999,1000000,6149,14659,876,140,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:05,4645,82108,True,3,194,47660,55,1800,2093,AA,37,38,3,1,1,1,0,16,1944,65655,4,0,9999999,1000000,6145,14659,868,148,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:06,4645,82109,True,3,194,48377,55,1797,2093,AA,37,38,3,1,1,1,0,16,1944,64938,4,0,9999999,1000000,6138,14659,865,120,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:06,4645,82110,True,3,194,48377,55,1797,2093,AA,37,38,3,1,1,1,0,16,1944,64938,4,0,9999999,1000000,6130,14659,867,141,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:06,4645,82111,True,3,194,48736,55,1796,2093,AA,37,38,3,1,1,1,0,16,1944,64579,4,0,9999999,1000000,6123,14659,862,147,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:06,4645,82112,True,3,194,49103,55,1793,2093,AA,37,38,3,1,1,1,0,16,1944,64212,4,0,9999999,1000000,6122,14659,862,128,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:06,4645,82113,True,3,194,49460,55,1791,2093,AA,37,38,3,1,1,1,0,16,1944,63855,4,0,9999999,1000000,6111,14659,845,138,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:07,4645,82114,True,3,194,49818,55,1791,2093,AA,37,38,3,1,1,1,0,16,1944,63497,4,0,9999999,1000000,6111,14659,832,135,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:07,4645,82115,True,3,194,50174,55,1788,2093,AA,37,38,3,1,1,1,0,16,1944,63141,4,0,9999999,1000000,6103,14659,833,154,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:07,4645,82116,True,3,194,50531,55,1788,2093,AA,37,38,3,1,1,1,0,16,1944,62784,4,0,9999999,1000000,6097,14659,827,143,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:07,4645,82117,True,3,194,50887,55,1785,2093,AA,37,38,3,1,1,1,0,16,1944,62428,4,0,9999999,1000000,6089,14659,824,143,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:07,4645,82118,True,3,194,51243,55,1784,2093,AA,37,38,3,1,1,1,0,16,1944,62072,4,0,9999999,1000000,6083,14659,821,160,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:08,4645,82119,True,3,194,51598,55,1782,2093,AA,37,38,3,1,1,1,0,16,1944,61717,4,0,9999999,1000000,6080,14659,824,145,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:08,4645,82120,True,3,194,51954,55,1781,2093,AA,37,38,3,1,1,1,0,16,1944,61361,4,0,9999999,1000000,6074,14659,818,133,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:08,4645,82121,True,3,194,52308,55,1778,2093,AA,37,38,3,1,1,1,0,16,1944,61007,4,0,9999999,1000000,6071,14659,818,148,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:08,4645,82122,True,3,194,52672,55,1777,2093,AA,37,38,3,1,1,1,0,16,1944,60643,4,0,9999999,1000000,6063,14659,816,155,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:08,4645,82123,True,3,194,53026,55,1776,2090,AA,37,38,3,1,1,1,0,16,1944,60289,4,0,9999999,1000000,6060,14659,815,153,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:09,4645,82124,True,3,194,53734,55,1772,2090,AA,37,38,3,1,1,1,0,16,1944,59581,4,0,9999999,1000000,6053,14659,823,151,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:09,4645,82125,True,3,194,53734,55,1772,2090,AA,37,38,3,1,1,1,0,16,1944,59581,4,0,9999999,1000000,6048,14659,818,151,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:09,4645,82126,True,3,194,54087,55,1771,2090,AA,37,38,3,1,1,1,0,16,1944,59228,4,0,9999999,1000000,6042,14659,818,148,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:09,4645,82127,True,3,194,54440,55,1768,2090,AA,37,38,3,1,1,1,0,16,1944,58875,4,0,9999999,1000000,6035,14659,808,128,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:09,4645,82128,True,3,194,54792,55,1767,2089,AA,37,38,3,1,1,1,0,16,1944,58523,4,0,9999999,1000000,6031,14659,808,143,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:10,4645,82129,True,3,194,55144,55,1766,2088,AA,37,38,3,1,1,1,0,16,1944,58171,4,0,9999999,1000000,6024,14659,803,139,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:10,4645,82130,True,3,194,55496,55,1763,2087,AA,37,38,3,1,1,1,0,16,1944,57819,4,0,9999999,1000000,6020,14659,804,144,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:10,4645,82131,True,3,194,55848,55,1762,2086,AA,37,38,3,1,1,1,0,16,1944,57467,4,0,9999999,1000000,6014,14659,802,149,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:10,4645,82132,True,3,194,56208,55,1760,2085,AA,37,38,3,1,1,1,0,16,1944,57107,4,0,9999999,1000000,6009,14659,801,147,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:10,4645,82133,True,3,194,56558,55,1758,2084,AA,37,38,3,1,1,1,0,16,1944,56757,4,0,9999999,1000000,6001,14659,801,149,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:11,4645,82134,True,3,194,57259,55,1756,2081,AA,37,38,3,1,1,1,0,16,1944,56056,4,0,9999999,1000000,5998,14659,798,149,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:11,4645,82135,True,3,194,57259,55,1756,2081,AA,37,38,3,1,1,1,0,16,1944,56056,4,0,9999999,1000000,5990,14659,797,147,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:11,4645,82136,True,3,194,57609,55,1753,2080,AA,37,38,3,1,1,1,0,16,1944,55706,4,0,9999999,1000000,5984,14659,802,144,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:11,4645,82137,True,3,194,57959,55,1753,2078,AA,37,38,3,1,1,1,0,16,1944,55356,4,0,9999999,1000000,5981,14659,794,143,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:11,4645,82138,True,3,194,58308,55,1750,2077,AA,37,38,3,1,1,1,0,16,1944,55007,4,0,9999999,1000000,5972,14659,797,149,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:12,4645,82139,True,3,194,59005,55,1746,2071,AA,37,38,3,1,1,1,0,16,1944,54310,4,0,9999999,1000000,5971,14659,798,149,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:12,4645,82140,True,3,194,59005,55,1746,2071,AA,37,38,3,1,1,1,0,16,1944,54310,4,0,9999999,1000000,5963,14659,797,148,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:12,4645,82141,True,3,194,59353,55,1745,2070,AA,37,38,3,1,1,1,0,16,1944,53962,4,0,9999999,1000000,5959,14659,799,147,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:12,4645,82142,True,3,194,59710,55,1744,2068,AA,37,38,3,1,1,1,0,16,1944,53605,4,0,9999999,1000000,5954,14659,799,143,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:12,4645,82143,True,3,194,60058,55,1742,2067,AA,37,38,3,1,1,1,0,16,1944,53257,4,0,9999999,1000000,5950,14659,797,149,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:13,4645,82144,True,3,194,60752,55,1740,2065,AA,37,38,3,1,1,1,0,16,1944,52563,3,0,9999999,1000000,5942,14659,794,148,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:13,4645,82145,True,3,194,60752,55,1740,2065,AA,37,38,3,1,1,1,0,16,1944,52563,3,0,9999999,1000000,5937,14659,793,148,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:13,4645,82146,True,3,194,61098,55,1737,2065,AA,37,38,3,1,1,1,0,16,1944,52217,3,0,9999999,1000000,5929,14659,802,151,0,0,0,0,0,1,0,65535,2,-1,AA,0
06:27:13,4645,82147,True,3,194,61444,55,1735,2065,AA,37,38,3,1,1,1,0,50,1944,51871,0,62,9999999,1285000,5921,14659,795,150,0,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:13,4645,82148,True,3,194,61790,55,1734,2065,AA,37,38,3,1,1,1,0,84,1944,51525,0,62,9999999,1570000,5918,14659,793,149,0,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:14,4645,82149,True,3,194,62481,55,1731,2065,AA,37,38,3,1,1,1,0,118,1944,50834,0,62,9999999,1855000,5913,14659,793,148,0,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:14,4645,82150,True,3,194,62481,55,1731,2065,AA,37,38,3,1,1,1,0,152,1944,50834,0,62,9999999,2140000,5908,14659,799,144,0,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:14,4645,82151,True,3,194,62826,55,1728,2065,AA,37,38,3,1,1,1,0,186,1944,50489,0,62,9999999,2425000,5902,14659,792,227,39,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:14,4645,82152,True,3,194,63179,55,1728,2065,AA,37,38,3,1,1,1,0,220,1944,50136,0,62,9999999,2710000,5899,14659,797,374,92,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:14,4645,82153,True,3,194,63869,55,1729,2065,AA,37,38,3,1,1,1,0,254,1944,49446,0,62,9999999,2995000,5897,14659,796,430,131,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:15,4645,82154,True,3,194,64214,55,1729,2065,AA,37,38,3,1,1,1,0,32,1944,49101,0,62,9999999,3280000,5895,14659,787,580,185,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:15,4645,82155,True,3,194,64559,55,1730,2065,AA,37,38,3,1,1,1,0,66,1944,48756,0,62,9999999,3565000,5902,14659,784,762,277,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:15,4645,82156,True,3,194,64905,55,1733,2065,AA,37,38,3,1,1,1,0,100,1944,48410,0,62,9999999,3850000,5909,14659,782,755,277,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:15,4645,82157,True,3,194,65251,55,1736,2065,AA,37,38,3,1,1,1,0,134,1944,48064,255,61,9999999,4135000,5915,14659,785,984,371,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:15,4645,82158,True,3,194,65251,55,1736,2065,AA,37,38,3,1,1,1,0,168,1944,48064,255,61,9999999,4420000,5930,14659,788,1081,422,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:16,4645,82159,True,3,194,65945,55,1742,2065,AA,37,38,3,1,1,1,0,202,1944,47370,254,61,9999999,4705000,5937,14659,789,1167,463,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:16,4645,82160,True,3,194,65945,55,1742,2065,AA,37,38,3,1,1,1,0,236,1944,47370,254,61,9999999,4990000,5960,14659,784,1290,516,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:16,4645,82161,True,3,194,66653,55,1754,2067,AA,37,38,3,1,1,1,0,14,1944,46662,253,60,9999999,5275000,5969,14659,792,1386,556,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:16,4645,82162,True,3,194,66653,55,1754,2067,AA,37,38,3,1,1,1,0,48,1944,46662,253,60,9999999,5560000,5992,14659,783,1515,609,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:16,4645,82163,True,3,194,67356,55,1766,2067,AA,37,38,3,1,1,1,0,82,1944,45959,253,59,9999999,5845000,6009,14659,783,1609,649,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:17,4645,82164,True,3,194,67711,55,1775,2067,AA,37,38,3,1,1,1,0,116,1944,45604,253,58,9999999,6130000,6041,14659,779,1735,702,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:17,4645,82165,True,3,194,67711,55,1775,2067,AA,37,38,3,1,1,1,0,150,1944,45604,253,58,9999999,6415000,6057,14659,780,1734,702,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:17,4645,82166,True,3,194,68066,55,1784,2070,AA,37,38,3,1,1,1,0,184,1944,45249,252,58,9999999,6700000,6098,14659,775,1970,795,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:17,4645,82167,True,3,194,68783,55,1802,2070,AA,37,38,3,1,1,1,0,218,1944,44532,252,85,9999999,6985000,6116,14659,780,1971,795,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:17,4645,82168,True,3,194,68783,55,1802,2070,AA,37,38,3,1,1,1,0,252,1944,44532,252,84,9999999,7270000,6160,14659,774,2208,887,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:18,4645,82169,True,3,194,69508,55,1822,2073,AA,37,38,3,1,1,1,0,30,1944,43807,250,67,9999999,7555000,6207,14659,768,2292,910,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:18,4645,82170,True,3,194,69508,55,1822,2073,AA,37,38,3,1,1,1,0,64,1944,43807,250,68,9999999,7840000,6225,14659,768,2278,903,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:18,4645,82171,True,3,194,69873,55,1833,2076,AA,37,38,3,1,1,1,0,98,1944,43442,249,66,9999999,8125000,6275,14659,769,2259,890,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:18,4645,82172,True,3,194,70250,55,1844,2076,AA,37,38,3,1,1,1,0,132,1944,43065,249,52,9999999,8410000,6294,14659,767,2253,882,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:18,4645,82173,True,3,194,70621,55,1856,2076,AA,37,38,3,1,1,1,0,223,1944,42694,249,37,9999999,6652781,6346,14659,772,2240,872,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:19,4645,82174,True,3,194,70993,55,1865,2077,AA,37,38,3,1,1,1,0,131,1944,42322,249,30,9999999,5593978,6368,14659,769,2229,864,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:19,4645,82175,True,3,194,71367,55,1878,2077,AA,37,38,3,1,1,1,0,1,1944,41948,249,20,9999999,4096102,6413,14659,768,2213,851,0,0,0,0,1,0,65535,1,-1,AA,0
06:27:19,4645,82176,True,3,194,72123,55,1899,2080,AA,37,38,3,1,1,0,1,4,1944,41192,249,-6,9999999,1485260,6438,14659,771,2211,846,0,0,0,0,1,0,65535,3,-1,AA,0
06:27:19,4645,82177,True,3,194,72123,55,1899,2080,AA,37,38,3,1,1,0,1,207,1944,41192,249,0,9999999,1070372,6485,14659,771,2016,754,0,0,0,0,1,0,65535,3,-1,AA,0
06:27:19,4645,82178,True,3,194,72504,55,1910,2080,AA,37,38,3,1,1,0,1,16,1944,40811,249,0,9999999,1000000,6528,14659,776,1628,586,0,0,0,0,0,1,65535,2,-1,AA,0
06:27:20,4645,82179,True,3,194,72887,55,1919,2083,AA,37,38,3,1,1,0,1,244,1944,40428,248,-5,9999999,1458029,6551,14659,785,1356,482,0,0,0,0,0,1,65535,3,-1,AA,0
06:27:20,4645,82180,True,3,194,73271,55,1928,2083,AA,37,38,3,1,1,0,1,8,1944,40044,248,-15,9999999,1972029,6582,14659,792,625,189,0,0,0,0,0,1,65535,3,-1,AA,0
06:27:20,4645,82181,True,3,194,74053,55,1936,2083,AA,37,38,3,1,1,0,1,28,1944,39262,248,-21,9999999,2486029,6594,14659,820,219,0,0,0,0,0,0,1,65535,3,-1,AA,0
06:27:20,4645,82182,True,3,194,74439,55,1935,2083,AA,37,38,3,1,1,0,1,145,1944,38876,248,-12,9999999,1985764,6603,14659,822,146,0,0,0,0,0,0,1,65535,3,-1,AA,0
06:27:20,4645,82183,True,3,194,74439,55,1935,2083,AA,37,38,3,1,1,0,1,125,1944,38876,248,-1,9999999,1471764,6607,14659,839,57,0,0,103,0,0,0,1,65535,3,-1,AA,0
06:27:21,4645,82184,True,3,194,74825,55,1936,2083,AA,37,38,3,2,1,0,1,145,1944,38490,248,-52,9999999,1985764,6602,14659,855,279,0,0,217,0,0,0,1,65535,3,-1,AA,0
06:27:21,4645,82185,True,3,194,75211,55,1933,2083,AA,37,38,3,2,1,0,1,165,1944,38104,248,-48,9999999,2499764,6600,14659,870,451,0,0,294,0,0,0,1,65535,3,-1,AA,0
06:27:21,4645,82186,True,3,194,75981,55,1927,2083,AA,37,38,3,2,1,0,1,185,1944,37334,248,-38,9999999,3013764,6589,14659,868,286,0,0,195,0,0,0,1,65535,3,-1,AA,0
06:27:21,4645,82187,True,3,194,75981,55,1927,2083,AA,37,38,3,2,1,0,1,205,1944,37334,248,-37,9999999,3527764,6585,14659,868,98,0,0,93,0,0,0,1,65535,3,-1,AA,0
06:27:21,4645,82188,True,3,194,76395,55,1927,2083,AA,37,38,3,2,1,0,1,225,1944,36920,248,-43,9999999,4041764,6578,14659,839,190,0,0,195,0,0,0,1,65535,3,-1,AA,0
06:27:22,4645,82189,True,3,194,77163,55,1923,2083,AA,37,38,3,2,1,0,1,245,1935,36152,248,-54,9999999,4555764,6572,14659,860,481,0,0,294,0,0,0,1,65535,3,-1,AA,0
06:27:22,4645,82190,True,3,194,77163,55,1923,2083,AA,37,38,3,2,1,0,1,9,1935,36152,248,-57,9999999,5069764,6564,14659,872,620,0,0,392,0,0,0,1,65535,3,-1,AA,0
06:27:22,4645,82191,True,3,194,77546,55,1920,2083,AA,37,38,3,2,1,0,1,29,1925,35769,248,-63,9999999,5583764,6547,14659,874,732,0,0,519,0,0,0,1,65535,3,-1,AA,0
06:27:22,4645,82192,True,3,194,78319,55,1909,2080,AA,37,38,3,2,1,0,1,49,1904,34996,248,-79,9999999,6097764,6535,14659,880,844,0,0,623,0,0,0,1,65535,3,-1,AA,0
06:27:22,4645,82193,True,3,194,78319,55,1909,2080,AA,37,38,3,2,1,0,1,69,1904,34996,248,-78,9999999,6611764,6506,14659,886,967,0,0,720,0,0,0,1,65535,3,-1,AA,0
06:27:23,4645,82194,True,3,194,79075,55,1890,2080,AA,37,38,3,2,1,0,1,25,1883,34240,248,-71,9999999,6684105,6494,14659,891,1006,0,0,814,0,0,0,1,65535,3,-1,AA,0
06:27:23,4645,82195,True,3,194,79075,55,1890,2080,AA,37,38,3,2,1,0,1,114,1883,34240,248,-66,9999999,6334619,6457,14659,886,996,0,0,934,0,0,0,1,65535,3,-1,AA,0
06:27:23,4645,82196,True,3,194,79823,55,1868,2077,AA,37,38,3,2,1,0,1,161,1862,33492,248,-63,9999999,6057729,6422,14659,885,1058,0,0,1027,0,0,0,1,65535,3,-1,AA,0
06:27:23,4645,82197,True,3,195,13,55,1853,2076,AA,37,38,3,2,1,0,1,141,1852,33123,248,-54,9999999,5543729,6366,14659,879,1048,0,0,1148,0,0,0,1,65535,3,-1,AA,0
06:27:23,4645,82198,True,3,195,13,55,1853,2076,AA,37,38,3,2,1,0,1,182,1852,33123,248,-53,9999999,5317409,6341,14659,877,1035,0,0,1164,0,0,0,1,65535,3,-1,AA,0
06:27:24,4645,82199,True,3,195,745,55,1826,2073,AA,37,38,3,2,1,0,1,205,1831,32391,248,-48,9999999,4910175,6274,14659,878,989,0,0,1082,0,0,0,1,65535,3,-1,AA,0
06:27:24,4645,82200,True,3,195,745,55,1826,2073,AA,37,38,3,2,1,0,1,249,1831,32391,248,-48,9999999,4914511,6218,14659,877,1044,0,0,1010,0,0,0,1,65535,3,-1,AA,0
06:27:24,4645,82201,True,3,195,1106,55,1812,2073,AA,37,38,3,2,1,0,1,38,1821,32030,248,-47,9999999,4791055,6187,14659,874,1022,0,0,906,0,0,0,1,65535,3,-1,AA,0
06:27:24,4645,82202,True,3,195,1475,55,1802,2070,AA,37,38,3,2,1,0,1,222,1811,31661,248,-48,9999999,4860612,6143,14659,879,1053,0,0,869,0,0,0,1,65535,3,-1,AA,0
06:27:24,4645,82203,True,3,195,1832,55,1791,2070,AA,37,38,3,2,1,0,1,231,1800,31304,248,-51,9999999,5117557,6115,14659,882,1102,0,0,787,0,0,0,1,65535,3,-1,AA,0
06:27:25,4645,82204,True,3,195,2541,55,1773,2067,AA,37,38,3,2,1,0,1,131,1780,30595,248,-56,9999999,5491522,6082,14659,883,1065,0,0,787,0,0,0,1,65535,3,-1,AA,0
06:27:25,4645,82205,True,3,195,2541,55,1773,2067,AA,37,38,3,2,1,0,1,90,1780,30595,248,-57,9999999,5564225,6050,14659,874,1081,0,0,770,0,0,0,1,65535,3,-1,AA,0
06:27:25,4645,82206,True,3,195,2892,55,1761,2067,AA,37,38,3,2,1,0,1,236,1770,30244,248,-52,9999999,5169261,6009,14659,872,1073,0,0,787,0,0,0,1,65535,3,-1,AA,0
06:27:25,4645,82207,True,3,195,3242,55,1754,2067,AA,37,38,3,2,1,0,1,126,1759,29894,248,-56,9999999,5516666,5995,14659,880,1123,0,0,836,0,0,0,1,65535,3,-1,AA,0
06:27:25,4645,82208,True,3,195,3590,55,1743,2065,AA,37,38,3,2,1,0,1,178,1749,29546,248,-57,9999999,5624263,5954,14659,881,1169,0,0,917,0,0,0,1,65535,3,-1,AA,0
06:27:26,4645,82209,True,3,195,4279,55,1723,2065,AA,37,38,3,2,1,0,1,177,1729,28857,248,-55,9999999,5444936,5930,14659,886,1177,0,0,934,0,0,0,1,65535,3,-1,AA,0
06:27:26,4645,82210,True,3,195,4279,55,1723,2065,AA,37,38,3,2,1,0,1,227,1729,28857,248,-54,9999999,5373120,5889,14659,877,1133,0,0,852,0,0,0,1,65535,3,-1,AA,0
06:27:26,4645,82211,True,3,195,4621,55,1712,2062,AA,37,38,3,2,1,0,1,251,1718,28515,248,-54,9999999,5375517,5836,14659,888,1079,0,0,917,0,0,0,1,65535,3,-1,AA,0
06:27:26,4645,82212,True,3,195,4968,55,1700,2062,AA,37,38,3,2,1,0,1,200,1708,28168,248,-51,9999999,5140085,5816,14659,884,864,0,0,934,0,0,0,1,65535,3,-1,AA,0
